date,stepCount,stepsDistance,calories,sleepQuality,sleepDuration,inactivityAlertCount,dailyMetMinutes,maximumHeartRate,NO_DATA,SLEEP,SEDENTARY,LIGHT,CONTINUOS_MODERATE,INTERMITTENT_MODERATE,CONTINUOS_VIGOROUS,INTERMITTENT_VIGOROUS,NON_WEAR,sleepDuration_sec
2019-08-22,0,0.0,1254,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2024-05-22,14814,7492.24560546875,2708,0.830972,08:14:00,0,254.6000000000002,197.0,0,08:32:30,03:53:30,09:49:00,01:45:00,00:00:00,00:00:00,00:00:00,00:00:00,08:14:00
2020-03-29,12484,9095.365234375,2020,0.838078,09:22:00,0,446.0125000000058,,0,08:56:00,04:57:00,03:14:30,00:09:30,00:09:30,00:37:30,00:04:30,05:51:00,09:22:00
2019-07-16,0,0.0,1254,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2025-04-10,0,0.0,1365,0.0,00:00:00,0,0.0,197.0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2021-10-24,13949,10296.0751953125,2566,0.0,00:00:00,0,574.7499999999993,,0,03:59:30,02:00:30,01:55:30,01:21:00,00:00:00,01:14:30,00:00:00,13:29:00,00:00:00
2023-08-05,26337,17710.37109375,3236,0.840547,07:19:00,0,691.5499999999988,197.0,0,08:15:30,05:51:30,05:32:30,03:19:00,00:00:00,01:01:30,00:00:00,00:00:00,07:19:00
2021-08-22,13405,10389.42578125,2698,0.869877,08:08:00,0,519.5500000000001,,0,12:28:30,05:07:30,04:23:00,01:01:30,00:00:00,00:59:30,00:00:00,00:00:00,08:08:00
2023-01-15,20490,14507.9619140625,2933,0.827617,09:28:30,0,739.1000000000001,197.0,0,16:26:00,01:29:00,02:43:00,01:30:30,00:00:00,01:51:30,00:00:00,00:00:00,09:28:30
2022-12-20,10830,5862.74755859375,2384,0.850055,07:33:30,0,188.14999999999986,197.0,0,09:47:00,05:52:30,07:02:00,01:18:30,00:00:00,00:00:00,00:00:00,00:00:00,07:33:30
2019-09-06,0,0.0,1255,0.0,00:00:00,0,0.0,,0,00:01:30,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,23:58:30,00:00:00
2024-06-05,22805,14593.1455078125,2893,0.844845,08:19:30,0,376.95000000000016,197.0,0,08:45:30,03:17:30,08:53:30,02:59:30,00:00:00,00:04:00,00:00:00,00:00:00,08:19:30
2024-02-08,0,0.0,1366,0.0,00:00:00,0,0.20000000000000007,197.0,0,00:04:00,00:00:00,00:01:00,00:00:00,00:00:00,00:00:00,00:00:00,23:55:00,00:00:00
2022-10-15,38104,26394.45703125,3114,0.858326,09:03:30,0,635.4500000000012,197.0,0,09:33:00,05:13:00,03:18:00,05:42:00,00:00:00,00:14:00,00:00:00,00:00:00,09:03:30
2024-05-04,16636,9320.3916015625,2810,0.848168,06:22:00,0,259.7000000000004,197.0,0,07:32:00,03:18:00,11:32:00,01:33:00,00:00:00,00:05:00,00:00:00,00:00:00,06:22:00
2022-06-17,10693,10225.625,2031,0.0,00:00:00,0,388.95,197.0,0,00:00:00,00:14:00,00:09:00,00:18:00,00:00:00,01:06:30,00:00:00,22:12:30,00:00:00
2024-11-07,0,0.0,1369,0.0,00:00:00,0,0.8000000000000002,197.0,0,01:05:30,00:00:00,00:02:00,00:00:00,00:00:00,00:00:00,00:00:00,22:52:30,00:00:00
2022-05-29,28064,20403.861328125,3610,0.825679,08:53:30,0,984.4000000000003,197.0,0,10:32:30,03:29:30,04:53:00,02:37:30,00:00:00,02:27:30,00:00:00,00:00:00,08:53:30
2023-01-22,33653,23794.29296875,3070,0.913897,05:31:00,0,738.4499999999996,197.0,0,11:17:30,02:00:00,02:52:30,03:11:30,00:00:00,01:45:30,00:00:00,02:53:00,05:31:00
2022-07-19,12543,6753.9423828125,2792,0.818574,07:43:00,0,424.8000000000008,197.0,0,07:23:30,07:16:00,06:01:00,02:04:00,00:00:00,00:40:00,00:00:00,00:35:30,07:43:00
2025-05-31,8,3.6266417503356934,1316,0.0,00:00:00,0,0.4500000000000002,197.0,0,03:28:00,00:09:00,00:03:30,00:00:00,00:00:00,00:00:00,00:00:00,20:19:30,00:00:00
2024-05-23,13999,7226.41357421875,2608,0.781796,06:41:00,0,244.49999999999997,197.0,0,06:55:00,07:05:00,08:10:00,01:50:00,00:00:00,00:00:00,00:00:00,00:00:00,06:41:00
2022-03-10,6834,3632.213134765625,2298,0.848614,07:49:00,0,200.05,197.0,0,06:13:30,06:28:00,05:08:00,01:30:30,00:00:00,00:00:00,00:00:00,04:40:00,07:49:00
2023-07-23,4656,2421.06982421875,1861,0.0,00:00:00,0,75.6999999999999,197.0,0,00:14:00,01:10:00,05:01:30,00:34:00,00:00:00,00:00:00,00:00:00,05:13:30,00:00:00
2025-04-03,21229,14011.849609375,3078,0.792539,09:09:30,0,533.5499999999996,197.0,0,08:28:30,03:58:00,09:01:30,01:24:00,00:00:00,00:56:00,00:00:00,00:11:30,09:09:30
2024-11-05,12791,6524.021484375,2500,0.881981,07:54:30,0,193.55,197.0,0,10:13:30,03:44:00,08:59:30,01:03:00,00:00:00,00:00:00,00:00:00,00:00:00,07:54:30
2024-03-23,0,0.0,1369,0.0,00:00:00,0,0.7500000000000002,197.0,0,00:05:00,00:00:00,00:02:00,00:00:00,00:00:00,00:00:00,00:00:00,23:53:00,00:00:00
2021-07-21,16258,10882.8779296875,2769,0.858586,07:25:30,0,383.5500000000004,,0,07:21:30,07:34:30,06:07:00,02:45:30,00:00:00,00:11:30,00:00:00,00:00:00,07:25:30
2019-07-31,0,0.0,1254,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2021-07-05,11804,6192.86865234375,2612,0.876727,07:50:30,0,243.70000000000013,,0,08:16:30,05:28:00,08:34:30,01:30:00,00:00:00,00:00:00,00:00:00,00:11:00,07:50:30
2024-12-15,44,19.946529388427734,1391,0.0,00:00:00,0,0.20000000000000007,197.0,0,01:07:30,00:27:00,00:06:00,00:00:00,00:00:00,00:00:00,00:00:00,22:19:30,00:00:00
2019-07-06,0,0.0,1255,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2021-11-11,0,0.0,1368,0.0,00:00:00,0,0.7500000000000002,,0,00:15:30,00:00:00,00:01:30,00:00:00,00:00:00,00:00:00,00:00:00,23:43:00,00:00:00
2024-09-10,1535,807.7774047851562,1510,0.849624,06:39:00,0,25.599999999999998,197.0,0,07:37:30,00:41:00,00:56:00,00:10:30,00:00:00,00:00:00,00:00:00,14:35:00,06:39:00
2024-07-18,4754,2331.080810546875,1958,0.854584,07:54:30,1,76.24999999999997,197.0,0,11:04:00,07:30:30,03:54:00,00:26:30,00:00:00,00:00:00,00:00:00,01:05:00,07:54:30
2024-01-09,8074,3994.69482421875,2264,0.854147,08:44:30,0,138.7499999999999,197.0,0,09:37:30,07:07:00,06:25:00,00:50:30,00:00:00,00:00:00,00:00:00,00:00:00,08:44:30
2023-03-15,9162,4775.1689453125,2298,0.835443,07:54:00,1,162.1999999999999,197.0,0,08:58:00,08:09:00,05:39:30,01:13:30,00:00:00,00:00:00,00:00:00,00:00:00,07:54:00
2023-05-19,1873,938.875732421875,765,0.0,00:00:00,0,105.15000000000002,197.0,0,08:03:00,00:05:00,00:23:00,00:12:00,00:00:00,00:18:30,00:00:00,00:35:00,00:00:00
2022-08-06,21818,17935.42578125,3017,0.0,00:00:00,0,711.2999999999987,197.0,0,00:12:30,03:59:00,04:00:30,01:39:00,00:00:00,01:47:00,00:00:00,12:22:00,00:00:00
2019-09-02,8111,6660.51416015625,1738,0.0,00:00:00,0,347.7250000000029,,0,20:56:30,01:02:30,01:19:30,00:00:00,00:01:00,00:35:30,00:05:00,00:00:00,00:00:00
2025-07-07,8693,4492.0546875,2230,0.864008,08:09:00,0,143.00000000000006,197.0,0,08:49:30,06:23:00,06:50:00,00:43:30,00:00:00,00:01:00,00:00:00,01:13:00,08:09:00
2024-10-09,12751,6571.162109375,2535,0.855166,09:02:00,0,205.14999999999984,197.0,0,10:32:30,02:59:30,09:06:30,01:21:30,00:00:00,00:00:00,00:00:00,00:00:00,09:02:00
2024-06-14,2430,1120.958984375,1857,0.754789,02:10:30,0,38.55,197.0,0,17:35:30,00:55:30,04:26:30,00:11:30,00:00:00,00:00:00,00:00:00,00:51:00,02:10:30
2025-06-08,18384,11415.46484375,2722,0.798165,08:10:30,0,436.30000000000047,197.0,0,08:41:00,05:45:30,06:20:00,02:34:30,00:00:00,00:39:00,00:00:00,00:00:00,08:10:30
2021-10-18,9942,5256.712890625,2471,0.863959,08:12:30,0,224.6499999999999,,0,07:58:00,07:22:00,06:38:00,01:48:30,00:00:00,00:00:00,00:00:00,00:13:30,08:12:30
2022-07-05,23098,18394.7890625,3164,0.854971,07:07:30,0,721.7500000000006,197.0,0,09:09:30,06:25:30,05:30:00,01:19:30,00:00:00,01:35:30,00:00:00,00:00:00,07:07:30
2025-07-04,15407,8377.3896484375,2365,0.84027,07:24:30,0,272.6500000000001,197.0,0,08:42:00,05:21:30,05:37:30,02:01:00,00:00:00,00:00:00,00:00:00,02:18:00,07:24:30
2025-08-18,0,0.0,221,0.0,00:00:00,0,0.0,197.0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,04:04:30,00:00:00
2024-12-05,12119,9858.1318359375,2155,0.0,00:00:00,0,396.4500000000001,197.0,0,03:43:00,00:41:30,01:18:00,00:24:30,00:00:00,01:06:30,00:00:00,16:46:30,00:00:00
2024-11-14,0,0.0,1363,0.0,00:00:00,0,0.0,197.0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2024-09-13,292,152.6457061767578,1395,0.85699,07:48:30,0,4.8500000000000005,197.0,0,06:13:00,00:04:00,00:04:00,00:04:30,00:00:00,00:00:00,00:00:00,17:34:30,07:48:30
2023-04-01,8,3.6266417503356934,1374,0.0,00:00:00,0,0.20000000000000007,197.0,0,00:15:00,00:00:00,00:04:30,00:00:00,00:00:00,00:00:00,00:00:00,23:40:30,00:00:00
2022-06-18,24855,18201.54296875,3007,0.852657,06:54:00,0,725.3500000000003,197.0,0,11:24:30,02:45:00,03:38:00,01:44:30,00:00:00,01:45:00,00:00:00,02:43:00,06:54:00
2024-11-04,11336,5722.83837890625,2593,0.830705,07:55:30,0,232.6500000000002,197.0,0,09:27:30,02:59:00,09:17:00,01:33:30,00:00:00,00:00:00,00:00:00,00:43:00,07:55:30
2019-06-21,0,0.0,1255,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2024-03-05,4745,2361.61328125,1992,0.859733,08:44:00,2,82.69999999999996,197.0,0,06:47:30,06:52:00,04:11:00,00:32:00,00:00:00,00:00:00,00:00:00,05:37:30,08:44:00
2022-10-03,15036,7983.1474609375,2513,0.897646,08:08:30,0,249.10000000000005,197.0,0,09:40:30,05:31:30,07:05:30,01:42:30,00:00:00,00:00:00,00:00:00,00:00:00,08:08:30
2024-09-29,21728,13012.658203125,2840,0.834225,09:21:00,0,380.4000000000007,197.0,0,10:06:00,02:52:30,07:59:30,02:55:30,00:00:00,00:06:30,00:00:00,00:00:00,09:21:00
2023-12-14,12300,6789.7294921875,2445,0.0,00:00:00,0,205.4999999999998,197.0,0,04:07:00,05:05:00,07:23:30,01:38:30,00:00:00,00:02:00,00:00:00,05:44:00,00:00:00
2021-08-30,9188,4560.361328125,2478,0.876232,07:36:30,0,211.65000000000018,,0,08:48:30,05:59:30,08:07:00,01:05:00,00:00:00,00:00:00,00:00:00,00:00:00,07:36:30
2021-09-04,894,405.27716064453125,1686,0.0,00:00:00,0,167.24999999999991,,0,00:19:30,00:04:30,00:19:30,00:14:30,00:00:00,00:34:30,00:00:00,22:27:30,00:00:00
2023-06-13,0,0.0,1364,0.0,00:00:00,0,0.15000000000000002,197.0,0,00:00:30,00:00:00,00:00:30,00:00:00,00:00:00,00:00:00,00:00:00,23:59:00,00:00:00
2025-01-12,0,0.0,1363,0.0,00:00:00,0,0.0,197.0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2022-06-21,14115,7772.2421875,2771,0.864183,06:56:00,0,351.0000000000003,197.0,0,05:57:30,05:20:30,07:30:00,02:35:30,00:00:00,00:10:30,00:00:00,02:26:00,06:56:00
2025-05-29,38161,30273.822265625,4001,0.843177,08:11:00,0,1387.5999999999983,197.0,0,10:15:00,03:01:00,03:31:00,02:15:30,00:00:00,04:29:30,00:00:00,00:28:00,08:11:00
2025-08-15,0,0.0,1304,0.0,00:00:00,0,0.0,197.0,0,00:01:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,23:59:00,00:00:00
2022-02-28,13311,7251.2998046875,2625,0.0,00:00:00,0,295.35000000000025,197.0,0,09:27:00,04:15:00,08:00:00,01:50:00,00:00:00,00:11:00,00:00:00,00:17:00,00:00:00
2024-04-29,16863,11188.3603515625,2809,0.854455,08:25:00,0,511.90000000000015,197.0,0,09:35:00,05:26:30,04:50:30,01:53:30,00:00:00,00:54:30,00:00:00,01:20:00,08:25:00
2021-07-20,16271,10432.1162109375,2710,0.899457,06:08:00,0,347.6000000000004,,0,08:11:30,06:37:00,06:42:30,02:26:30,00:00:00,00:02:30,00:00:00,00:00:00,06:08:00
2023-04-22,33878,22262.19921875,3681,0.906977,05:01:00,0,846.749999999998,197.0,0,06:48:00,03:58:00,08:42:00,03:15:30,00:00:00,01:16:30,00:00:00,00:00:00,05:01:00
2023-07-28,24150,15897.607421875,2954,0.825893,09:20:00,0,506.79999999999984,197.0,0,09:29:00,04:27:30,06:13:00,03:11:00,00:00:00,00:39:30,00:00:00,00:00:00,09:20:00
2022-11-05,24452,18871.8984375,3123,0.826087,08:03:00,0,736.9999999999994,197.0,0,12:20:30,03:21:30,05:17:00,01:23:00,00:00:00,01:38:00,00:00:00,00:00:00,08:03:00
2025-02-07,21717,12607.92578125,3027,0.87094,09:45:00,0,473.4000000000006,197.0,0,07:51:30,04:38:30,07:34:00,03:33:30,00:00:00,00:22:30,00:00:00,00:00:00,09:45:00
2024-01-31,17028,10777.7158203125,2898,0.868474,08:18:00,2,501.7499999999999,197.0,0,08:30:30,07:02:00,05:23:30,02:02:30,00:00:00,01:01:30,00:00:00,00:00:00,08:18:00
2022-01-11,11094,6255.83203125,2639,0.857868,06:34:00,0,254.80000000000038,,0,05:25:30,08:57:30,07:46:30,01:46:00,00:00:00,00:04:30,00:00:00,00:00:00,06:34:00
2020-04-18,23028,17881.87109375,2561,0.0,00:00:00,1,883.2750000000106,,0,00:32:30,05:27:30,03:20:30,00:10:00,00:16:30,01:36:30,00:04:30,12:32:00,00:00:00
2023-06-05,0,0.0,1364,0.0,00:00:00,0,0.2500000000000001,197.0,0,00:01:30,00:00:00,00:00:30,00:00:00,00:00:00,00:00:00,00:00:00,23:58:00,00:00:00
2022-02-23,17891,13426.791015625,2914,0.895153,08:25:30,0,611.8499999999996,197.0,0,08:58:30,07:59:30,04:18:00,01:31:00,00:00:00,01:13:00,00:00:00,00:00:00,08:25:30
2025-04-30,19580,13546.4892578125,2763,0.877434,07:16:30,0,513.0000000000003,197.0,0,07:37:00,06:59:30,05:33:30,02:08:00,00:00:00,00:48:30,00:00:00,00:53:30,07:16:30
2021-06-02,16892,10768.3583984375,2576,0.93743,07:27:30,0,309.60000000000014,,0,08:51:30,05:59:30,06:35:00,01:40:30,00:00:00,00:12:30,00:00:00,00:41:00,07:27:30
2024-07-14,2184,1208.30078125,1794,0.0,00:00:00,0,43.45,197.0,0,03:44:00,01:51:00,03:50:00,00:18:00,00:00:00,00:00:00,00:00:00,14:17:00,00:00:00
2024-02-02,12601,6276.7333984375,2679,0.846698,07:04:00,0,226.95000000000022,197.0,0,06:28:30,06:21:30,09:29:30,01:40:30,00:00:00,00:00:00,00:00:00,00:00:00,07:04:00
2024-02-14,6031,2971.257080078125,2144,0.830959,08:46:30,0,101.24999999999983,197.0,0,09:13:00,08:47:30,05:24:30,00:35:00,00:00:00,00:00:00,00:00:00,00:00:00,08:46:30
2024-03-16,0,0.0,1383,0.0,00:00:00,0,2.1500000000000004,197.0,0,00:24:00,00:00:00,00:08:30,00:00:00,00:00:00,00:00:00,00:00:00,23:27:30,00:00:00
2023-10-26,0,0.0,1363,0.0,00:00:00,0,0.0,197.0,0,00:01:30,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,23:58:30,00:00:00
2019-04-29,9261,4657.36767578125,2090,0.865,03:20:00,0,218.162499999998,,0,06:34:00,10:28:30,06:42:00,00:03:30,00:11:00,00:00:00,00:01:00,00:00:00,03:20:00
2021-06-16,24351,14826.46875,3094,0.845055,07:35:00,0,474.4500000000003,,0,07:43:00,03:37:00,08:53:00,03:47:30,00:00:00,00:00:00,00:00:00,00:00:00,07:35:00
2022-11-14,18132,10201.515625,2699,0.835749,08:37:30,0,343.90000000000043,197.0,0,09:42:00,04:35:30,06:48:00,02:54:30,00:00:00,00:00:00,00:00:00,00:00:00,08:37:30
2025-07-18,15523,8335.2021484375,2539,0.86031,07:31:00,0,187.30000000000078,197.0,0,08:16:00,03:59:00,10:23:00,01:22:00,00:00:00,00:00:00,00:00:00,00:00:00,07:31:00
2019-05-26,0,0.0,1254,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2021-05-02,21902,15483.69140625,3203,0.807839,08:43:00,0,715.8499999999999,,0,10:15:00,04:34:30,06:02:00,01:37:00,00:00:00,01:31:30,00:00:00,00:00:00,08:43:00
2021-06-06,4992,2716.95166015625,1837,0.899288,08:11:30,0,94.09999999999998,,0,08:54:30,02:49:00,02:59:30,00:34:30,00:00:00,00:00:00,00:00:00,08:42:30,08:11:30
2021-11-21,12123,7666.0986328125,2296,0.852432,10:06:30,0,309.5,,0,15:25:00,03:33:00,02:46:00,02:13:00,00:00:00,00:03:00,00:00:00,00:00:00,10:06:30
2022-10-31,9444,4636.9404296875,2371,0.805702,07:53:30,0,161.29999999999995,197.0,0,08:52:30,06:35:00,07:46:30,00:46:00,00:00:00,00:00:00,00:00:00,00:00:00,07:53:30
2023-05-25,13311,7076.421875,2562,0.828155,08:35:00,0,289.60000000000025,197.0,0,08:25:30,07:43:00,05:42:00,01:48:00,00:00:00,00:21:30,00:00:00,00:00:00,08:35:00
2022-02-24,14510,8261.2587890625,2645,0.874005,06:17:00,0,378.3000000000006,197.0,0,08:42:00,06:02:00,04:58:00,02:38:30,00:00:00,00:17:30,00:00:00,01:22:00,06:17:00
2024-11-08,13534,7323.38623046875,2592,0.0,00:00:00,0,211.90000000000015,197.0,0,01:27:30,05:16:00,09:06:30,01:37:00,00:00:00,00:00:00,00:00:00,06:33:00,00:00:00
2021-09-12,0,0.0,1366,0.0,00:00:00,0,0.15000000000000002,,0,00:13:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,23:47:00,00:00:00
2024-05-30,90,40.799720764160156,1491,0.896694,04:02:00,0,5.749999999999999,197.0,0,11:16:30,00:20:30,01:20:00,00:00:00,00:00:00,00:00:00,00:00:00,11:03:00,04:02:00
2022-04-11,19519,12600.53515625,3167,0.863065,06:38:00,0,648.1500000000005,197.0,0,08:44:00,05:11:30,06:41:30,02:12:30,00:00:00,01:10:30,00:00:00,00:00:00,06:38:00
2024-05-02,19421,13757.54296875,3068,0.858209,08:56:00,0,607.2499999999993,197.0,0,09:00:00,05:40:00,06:07:00,01:59:30,00:00:00,01:13:30,00:00:00,00:00:00,08:56:00
2019-07-21,0,0.0,1255,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2023-01-16,10981,5885.58349609375,2302,0.81786,09:25:30,0,181.1499999999997,197.0,0,10:04:30,07:13:00,05:37:00,01:05:30,00:00:00,00:00:00,00:00:00,00:00:00,09:25:30
2023-11-04,12774,10039.3486328125,2226,0.0,00:00:00,0,447.64999999999986,197.0,0,03:34:00,01:09:00,00:51:30,00:43:00,00:00:00,01:04:30,00:00:00,16:38:00,00:00:00
2025-06-14,37795,24469.38671875,3510,0.862999,07:43:30,0,906.3999999999988,197.0,0,08:46:30,03:13:30,05:39:30,04:29:00,00:00:00,01:51:30,00:00:00,00:00:00,07:43:30
2023-10-04,8618,4410.66845703125,2315,0.831197,07:48:00,0,132.3999999999999,197.0,0,08:49:30,07:32:00,06:50:00,00:48:30,00:00:00,00:00:00,00:00:00,00:00:00,07:48:00
2022-09-03,29041,19726.822265625,3071,0.854857,07:17:30,0,558.1999999999995,197.0,0,08:13:30,03:59:00,06:19:30,04:09:30,00:00:00,00:13:00,00:00:00,01:05:30,07:17:30
2024-01-16,17583,13257.34375,2779,0.814925,08:22:30,0,493.4499999999997,197.0,0,09:23:00,03:40:30,05:59:00,01:08:30,00:00:00,01:08:00,00:00:00,02:41:00,08:22:30
2023-11-10,12881,7125.1875,2502,0.0,00:00:00,0,214.19999999999993,197.0,0,03:50:30,03:11:00,08:54:30,01:22:30,00:00:00,00:00:00,00:00:00,06:41:30,00:00:00
2025-02-06,22350,13395.2080078125,3146,0.856035,07:31:30,0,609.4500000000004,197.0,0,09:44:30,03:23:00,05:40:00,04:33:00,00:00:00,00:39:30,00:00:00,00:00:00,07:31:30
2023-02-22,14191,7874.025390625,2657,0.889381,07:32:00,0,332.0,197.0,0,08:34:00,07:02:30,06:11:30,01:30:30,00:00:00,00:41:30,00:00:00,00:00:00,07:32:00
2022-01-22,16,7.253283500671387,1369,0.0,00:00:00,0,1.1500000000000001,,0,00:15:00,00:00:00,00:00:30,00:00:30,00:00:00,00:00:00,00:00:00,23:44:00,00:00:00
2018-01-01,0,0.0,1151,0.0,00:00:00,0,0.0,,0,00:00:00,13:59:30,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,10:00:30,00:00:00
2021-09-02,16299,11302.517578125,2641,0.866597,07:56:00,0,344.25000000000034,,0,07:19:30,08:29:30,05:19:30,02:47:00,00:00:00,00:04:30,00:00:00,00:00:00,07:56:00
2025-06-04,10279,5132.78369140625,2737,0.0,00:00:00,0,380.6500000000004,197.0,0,01:06:30,06:04:30,08:21:30,01:45:30,00:00:00,00:45:30,00:00:00,05:56:30,00:00:00
2025-03-04,2380,1237.404052734375,1442,0.0,00:00:00,0,52.09999999999999,197.0,0,02:20:00,00:14:00,00:49:00,00:28:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2021-09-14,8436,4597.81591796875,2322,0.0,00:00:00,0,202.3000000000001,,0,03:15:30,07:01:00,05:22:30,01:36:30,00:00:00,00:00:00,00:00:00,06:44:30,00:00:00
2024-03-11,312,141.43902587890625,1427,0.818347,09:10:30,0,5.450000000000001,197.0,0,07:21:00,00:30:30,00:22:00,00:01:00,00:00:00,00:00:00,00:00:00,15:45:30,09:10:30
2022-03-02,11508,6133.388671875,2456,0.807407,07:52:30,0,222.8000000000001,197.0,0,08:44:00,07:03:30,06:38:30,01:34:00,00:00:00,00:00:00,00:00:00,00:00:00,07:52:30
2022-04-24,0,0.0,1363,0.0,00:00:00,0,0.0,197.0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2023-02-16,27565,18007.3671875,3349,0.775487,07:16:30,1,690.5500000000002,197.0,0,06:29:00,05:42:30,07:16:30,02:18:00,00:00:00,01:39:00,00:00:00,00:35:00,07:16:30
2021-11-29,8228,4227.31640625,2333,0.826715,06:55:30,0,181.45000000000007,,0,09:18:00,07:45:00,05:45:00,01:12:00,00:00:00,00:00:00,00:00:00,00:00:00,06:55:30
2023-11-23,0,0.0,1364,0.0,00:00:00,0,0.0,197.0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2023-05-01,156,69.81285858154297,1391,0.0,00:00:00,0,3.700000000000001,197.0,0,03:13:00,00:13:30,00:06:30,00:02:00,00:00:00,00:00:00,00:00:00,20:25:00,00:00:00
2025-02-25,0,0.0,1364,0.0,00:00:00,0,0.0,197.0,0,14:49:00,00:01:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,09:09:30,00:00:00
2021-09-23,11768,6319.3720703125,2561,0.874323,07:41:30,0,241.99999999999991,,0,07:56:30,06:50:30,07:25:30,01:46:30,00:00:00,00:01:00,00:00:00,00:00:00,07:41:30
2023-03-26,24743,19743.775390625,3134,0.0,00:00:00,0,893.95,197.0,0,04:17:00,02:53:30,02:11:00,01:01:30,00:00:00,02:36:00,00:00:00,11:00:30,00:00:00
2022-04-09,5365,2709.886474609375,2081,0.872902,06:57:00,0,110.45000000000002,197.0,0,09:31:30,05:02:30,05:07:00,00:39:00,00:00:00,00:00:00,00:00:00,03:40:00,06:57:00
2024-05-14,9806,4778.0517578125,2412,0.890873,08:24:00,0,149.64999999999995,197.0,0,09:25:00,05:13:00,08:31:30,00:50:30,00:00:00,00:00:00,00:00:00,00:00:00,08:24:00
2022-12-11,32292,25336.453125,3353,0.843588,11:14:30,0,809.3499999999997,197.0,0,11:18:00,01:27:30,07:16:00,01:06:30,00:00:00,02:04:30,00:00:00,00:47:30,11:14:30
2025-07-01,23914,17131.89453125,2974,0.898904,06:50:30,0,565.7000000000018,197.0,0,07:12:00,06:41:00,06:52:00,02:21:00,00:00:00,00:54:00,00:00:00,00:00:00,06:50:30
2024-09-22,22657,13791.7978515625,2647,0.83121,10:28:00,0,372.8500000000003,197.0,0,11:53:00,03:49:00,04:55:00,03:23:00,00:00:00,00:00:00,00:00:00,00:00:00,10:28:00
2023-12-31,13828,7154.6650390625,2805,0.848518,07:35:30,0,332.05000000000086,197.0,0,06:57:00,03:12:30,08:48:30,02:38:00,00:00:00,00:00:00,00:00:00,02:24:00,07:35:30
2025-01-24,0,0.0,1363,0.0,00:00:00,0,0.0,197.0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2024-09-11,11094,5443.859375,2507,0.0,00:00:00,0,183.44999999999976,197.0,0,02:50:00,03:55:00,09:30:00,01:06:00,00:00:00,00:00:00,00:00:00,06:39:00,00:00:00
2019-06-06,2,0.9066604375839233,1261,0.911877,06:31:30,0,0.0,,0,05:16:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,18:44:00,06:31:30
2021-05-09,28382,20428.443359375,3326,0.841601,09:34:30,0,846.2499999999982,,0,11:29:30,01:57:00,04:40:30,02:55:30,00:00:00,01:37:30,00:00:00,01:20:00,09:34:30
2024-09-26,14447,7699.283203125,2721,0.831377,07:48:30,0,303.3500000000007,197.0,0,07:30:30,06:12:30,07:47:30,02:27:00,00:00:00,00:02:30,00:00:00,00:00:00,07:48:30
2022-07-28,22337,16108.3642578125,2973,0.853846,05:25:00,0,569.4999999999994,197.0,0,07:59:00,06:10:30,06:05:00,01:43:30,00:00:00,01:03:30,00:00:00,00:58:30,05:25:00
2024-09-28,18683,11773.1513671875,2737,0.861472,09:37:30,0,388.2000000000007,197.0,0,10:23:00,03:46:30,06:57:00,01:32:00,00:00:00,01:02:00,00:00:00,00:19:30,09:37:30
